Tipo de usuario,NewVisitor,ReturningVisitor,Fuente/medio,Google CPC,DFA CPC,BING CPC,Facebook,Tripadvisor,Referrals,Organic / Direct,,C’_digo ISO del pa’_s,Device Type,Mobile,Tablet,Desktop,Users,Sessions,Number of Pages visited,Number of Transactions,Revenue
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,AE,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,BG,mobile,1,0,0,1,1,4,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,BS,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,CO,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,DK,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,DO,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,DO,tablet,0,1,0,1,1,3,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,IL,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,IN,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,JP,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,LV,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,1,1,5,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,PK,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,TT,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,cdn.viglink.com / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,BG,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,BR,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,27,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,LV,desktop,0,0,1,1,1,13,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,MX,tablet,0,1,0,1,2,4,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,3,7,0,0
Returning Visitor,0,1,cdn.viglink.com / referral,0,0,0,0,0,1,0,,SE,mobile,1,0,0,1,1,7,0,0
New Visitor,1,0,cdn.xltrack1.com / referral,0,0,0,0,0,1,0,,AR,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,ce-airbusgroup.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,2,2,11,0,0
Returning Visitor,0,1,ce-airbusgroup.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,ceairbusnz.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,ceairbusnz.com / referral,0,0,0,0,0,1,0,,FR,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,ceairbusnz.com / referral,0,0,0,0,0,1,0,,FR,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,celiacaperocontenta.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,8,0,0
Returning Visitor,0,1,celiacaperocontenta.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,11,0,0
New Visitor,1,0,celp.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,celp.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,11,0,0
Returning Visitor,0,1,celp.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,10,0,0
New Visitor,1,0,cema.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,ceno-travel.com / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,22,22,55,0,0
New Visitor,1,0,ceno-travel.com / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,11,11,22,0,0
Returning Visitor,0,1,ceno-travel.com / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,3,3,14,0,0
Returning Visitor,0,1,ceno-travel.com / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,3,5,15,0,0
New Visitor,1,0,ceno-travel.com / referral,0,0,0,0,0,1,0,,BE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,ceno-travel.com / referral,0,0,0,0,0,1,0,,BE,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,centrum.cz / organic,0,0,0,0,0,0,1,,CZ,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,centrum.cz / organic,0,0,0,0,0,0,1,,CZ,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,centrum.cz / organic,0,0,0,0,0,0,1,,CZ,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,centurylink.net / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,7,7,39,0,0
New Visitor,1,0,centurytravelandlodge.com / referral,0,0,0,0,0,1,0,,PE,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,cett.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,ceufifrancegestion.fr / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,cevacation.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,6,6,14,0,0
Returning Visitor,0,1,cevacation.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,6,64,0,0
New Visitor,1,0,cevacation.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,cevacation.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,cff.ch / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,18,0,0
New Visitor,1,0,cff.ch / referral,0,0,0,0,0,1,0,,CH,tablet,0,1,0,1,1,5,0,0
New Visitor,1,0,cff.ch / referral,0,0,0,0,0,1,0,,FR,tablet,0,1,0,1,1,9,0,0
New Visitor,1,0,cgi2.nintendo.co.jp / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,ch.cwt-online.net / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,34,34,87,0,0
Returning Visitor,0,1,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,19,23,64,0,0
New Visitor,1,0,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,2,2,4,0,0
Returning Visitor,0,1,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,2,3,7,0,0
New Visitor,1,0,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,charmingtravel.airmet.pt / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,charmingtravel.inewsplan.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,chat.coloradostate.sportswar.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,3,12,0,0
Returning Visitor,0,1,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,3,19,0,0
New Visitor,1,0,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,15,0,0
Returning Visitor,0,1,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,2,0,0
New Visitor,1,0,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,DJ,desktop,0,0,1,1,1,8,0,0
New Visitor,1,0,cheapcaribbean.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,6,0,0
New Visitor,1,0,cheapholidayland.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,3,3,3,0,0
Returning Visitor,0,1,cheapholidayland.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,3,3,5,0,0
Returning Visitor,0,1,cheapholidayland.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,2,2,5,0,0
New Visitor,1,0,cheapholidayland.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,cheapholidayland.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,5,0,0
Returning Visitor,0,1,cheatsheet.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,checkarate.pds-social.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,checkfelix.com / referral,0,0,0,0,0,1,0,,AT,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,checkfelix.com / referral,0,0,0,0,0,1,0,,NO,mobile,1,0,0,1,1,9,0,0
New Visitor,1,0,Chefontour / textlink,0,0,0,0,0,0,0,,CA,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,Chefontour / textlink,0,0,0,0,0,0,0,,GB,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,Chefontour / textlink,0,0,0,0,0,0,0,,BR,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,Chefontour / textlink,0,0,0,0,0,0,0,,GB,desktop,0,0,1,1,3,12,0,0
New Visitor,1,0,chicagotribune.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,11,0,0
New Visitor,1,0,chiclanaguiadempresas.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,chiefsplanet.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,4,4,7,0,0
New Visitor,1,0,chiefsplanet.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,22,0,0
New Visitor,1,0,chiefsplanet.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,chiefsplanet.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,2,0,0
Returning Visitor,0,1,chiefsplanet.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,chocolat.tv / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,0,0,0
Returning Visitor,0,1,chollito.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,chrisrobinsontravelshow.ca / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,3,3,10,0,0
New Visitor,1,0,chrisrobinsontravelshow.ca / referral,0,0,0,0,0,1,0,,CA,tablet,0,1,0,2,2,7,0,0
New Visitor,1,0,ciclored.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,cigaraficionado.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,0,0,0
New Visitor,1,0,cigaraficionado.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,cincinnatibell.net / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,4,0,0
New Visitor,1,0,cisplatinauruguay.com / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,3,3,4,0,0
Returning Visitor,0,1,cisplatinauruguay.com / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,citigroup.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,8,0,0
New Visitor,1,0,citytravels.ro / referral,0,0,0,0,0,1,0,,RO,desktop,0,0,1,2,2,10,0,0
New Visitor,1,0,cityzeum.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,3,3,5,0,0
New Visitor,1,0,cityzeum.com / referral,0,0,0,0,0,1,0,,CA,tablet,0,1,0,1,1,5,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,US,desktop,0,0,1,19,21,63,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,DE,desktop,0,0,1,12,12,14,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,IT,desktop,0,0,1,9,9,24,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,IT,desktop,0,0,1,5,8,43,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,RU,desktop,0,0,1,5,6,49,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,RU,desktop,0,0,1,3,3,7,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,US,desktop,0,0,1,3,3,5,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,BR,mobile,1,0,0,3,8,12,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,GB,desktop,0,0,1,3,3,10,1,2836.04
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,BR,desktop,0,0,1,2,2,8,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,ES,desktop,0,0,1,2,2,4,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,RU,mobile,1,0,0,2,2,4,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,BR,desktop,0,0,1,2,3,41,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,DE,desktop,0,0,1,2,2,13,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,ES,mobile,1,0,0,2,3,4,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,RU,tablet,0,1,0,2,4,48,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,AE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,GB,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,GB,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,IL,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,CJ / afiliacion,0,0,0,0,0,0,0,,MA,desktop,0,0,1,1,1,0,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,BR,tablet,0,1,0,1,5,21,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,DO,mobile,1,0,0,1,1,2,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,ES,desktop,0,0,1,1,6,6,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,FR,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,FR,tablet,0,1,0,1,2,4,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,GB,mobile,1,0,0,1,2,2,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,GB,tablet,0,1,0,1,2,4,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,NL,desktop,0,0,1,1,1,8,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,PH,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,RU,mobile,1,0,0,1,2,2,0,0
Returning Visitor,0,1,CJ / afiliacion,0,0,0,0,0,0,0,,US,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,ckinex.cz / referral,0,0,0,0,0,1,0,,CZ,mobile,1,0,0,1,1,43,0,0
New Visitor,1,0,cl.search.yahoo.com / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,5,6,33,0,0
Returning Visitor,0,1,cl.search.yahoo.com / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,2,2,4,0,0
New Visitor,1,0,cl.yhs4.search.yahoo.com / referral,0,0,0,0,0,1,0,,CL,desktop,0,0,1,2,2,4,0,0
New Visitor,1,0,cl531url01 / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,claireskiestravel.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,11,0,0
New Visitor,1,0,clarkhoward.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,3,3,28,0,0
New Visitor,1,0,clarkhoward.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,19,0,0
New Visitor,1,0,classicalstretch.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,3,5,0,0
New Visitor,1,0,classicalstretch.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,3,0,0
New Visitor,1,0,classicalstretch.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,2,2,2,0,0
New Visitor,1,0,classicalstretch.com / referral,0,0,0,0,0,1,0,,CA,tablet,0,1,0,1,1,13,0,0
Returning Visitor,0,1,clevertravels.us / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,2,2,0,0
New Visitor,1,0,click.tenerifemagazine.com / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,clickserve.dartsearch.net / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,clients3.google.com / referral,0,0,0,0,0,1,0,,AR,mobile,1,0,0,2,2,2,0,0
Returning Visitor,0,1,clients3.google.com / referral,0,0,0,0,0,1,0,,AR,mobile,1,0,0,2,4,6,0,0
Returning Visitor,0,1,clients3.google.com / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,2,6,6,0,0
New Visitor,1,0,clients3.google.com / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,clients3.google.com / referral,0,0,0,0,0,1,0,,BR,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,clients3.google.com / referral,0,0,0,0,0,1,0,,BR,tablet,0,1,0,1,3,3,0,0
New Visitor,1,0,clindoeil.ca / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,clindoeil.ca / referral,0,0,0,0,0,1,0,,CA,mobile,1,0,0,1,1,6,0,0
New Visitor,1,0,clk.golinks.org / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,7,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,FR,mobile,1,0,0,28,44,151,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,23,28,226,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,FR,tablet,0,1,0,22,30,73,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,19,22,144,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,IT,mobile,1,0,0,2,3,89,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,AT,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,BE,tablet,0,1,0,1,3,3,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,DO,mobile,1,0,0,1,1,10,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,clk.tradedoubler.com / referral,0,0,0,0,0,1,0,,PE,mobile,1,0,0,1,2,8,0,0
Returning Visitor,0,1,clkuk.tradedoubler.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,15,32,164,0,0
Returning Visitor,0,1,clkuk.tradedoubler.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,6,12,63,0,0
Returning Visitor,0,1,clkuk.tradedoubler.com / referral,0,0,0,0,0,1,0,,IT,tablet,0,1,0,1,2,8,0,0
Returning Visitor,0,1,cloud.retailmenot.fr / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,2,5,6,0,0
New Visitor,1,0,cloud.retailmenot.fr / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,club-butterfly.fr / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,club-butterfly.fr / referral,0,0,0,0,0,1,0,,FR,tablet,0,1,0,1,1,8,0,0
New Visitor,1,0,clubactivocycling / textlink,0,0,0,0,0,0,0,,GB,desktop,0,0,1,2,2,5,0,0
New Visitor,1,0,clubactivocycling / textlink,0,0,0,0,0,0,0,,NL,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,clubactivocycling / textlink,0,0,0,0,0,0,0,,SE,desktop,0,0,1,1,1,17,0,0
New Visitor,1,0,clubactivocycling.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,clubaffiliation.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,clubaffiliation.com / referral,0,0,0,0,0,1,0,,NL,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,clubavantatges.csg.cat / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,clubchemo.chemogroup.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,clubcya.es / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,clubdecompraabertis.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,5,5,6,0,0
Returning Visitor,0,1,clubdecompraabertis.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,clubdecompragpo.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,clubdecompragpo.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,56,56,144,0,0
Returning Visitor,0,1,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,9,9,27,1,707.06
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,6,6,21,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,4,4,10,0,0
Returning Visitor,0,1,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,2,2,7,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,AD,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,15,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,MA,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,clubfnac.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,clubfnac.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,6,6,0,0
New Visitor,1,0,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,18,19,47,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,16,20,64,0,0
New Visitor,1,0,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,13,13,58,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,12,17,46,0,0
New Visitor,1,0,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,9,9,24,0,0
New Visitor,1,0,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,7,7,23,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,5,5,28,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,5,9,36,0,0
New Visitor,1,0,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,4,4,15,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,3,3,5,0,0
Returning Visitor,0,1,clubgolfnovosanctipetri.com / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,3,5,13,0,0
